canonical_name,slug,used_in_n_workout_slots,cal_per_hr_150lb,cal_15min_150lb,met_estimate,calorie_source,match_type,match_score,fitclick_name,fitclick_eqID,fitclick_url,fitclick_category,fitclick_muscle,exercise_url
"* Dumbbell Bench Press - Perform 2 lighter warm-up sets prior to your 3 heavy working sets.
** Close Grip Bench Press - Thumbs should be about at your outer chest.
*** Bench Shrug - Start with your 10RM weight, and slowly build up in weight over the course of a couple months while reducing your total reps to 6.",,1,408,102,5.71,category_estimate,,,,,,Back,,
Right Arm Snatch,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Left Arm Snatch,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Right Leg Lunge Pass Through,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Left Leg Lunge Pass Through,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Thrusters,dumbbell-thruster,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/dumbbell-thruster
Snatch Sit Ups,,1,340,85,4.76,fitclick_match,fuzzy_low,0.67,Sit-Ups,92,https://www.fitclick.com/exercises_Sit_Ups?eqID=92,Abdominals,Rectus Abdominis,
4-Count Scissor Kicks,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Superset: Prisoner squat and forward static lunge,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Superset: Pike press and jumping jacks,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Superset: Box jumps and sled drag – push/pull or sprint intervals,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Stair Jumps,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Broad Jumps,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Butt Kick Jumps,,1,510,128,7.14,fitclick_match,exact,1.0,Butt Kick Jumps,514,https://www.fitclick.com/exercises_Butt_Kick_Jumps?eqID=514,Thighs,Thighs,
2a. Alternating Hammer Grip Front Dumbbell Raise,,1,204,51,2.86,category_estimate,,,,,,Forearms,,
Alternating Band Curls (Hold Contractions for 4 Seconds),,1,344,86,4.82,category_estimate,,,,,,Biceps,,
High Band Biceps Pose Curl (Hold Stretch for 4 Seconds),,1,344,86,4.82,category_estimate,,,,,,Biceps,,
Band Seated Concentration Curl (Hold Contractions 4 Seconds),,1,344,86,4.82,category_estimate,,,,,,Biceps,,
Banded Overhead Extension (Hold Stretch for 4 Seconds),,1,306,76,4.29,category_estimate,,,,,,Triceps,,
Band 2 Arm Kickbacks (Hold Contractions for 4 Seconds),,1,306,76,4.29,category_estimate,,,,,,Triceps,,
Lying Band Extensions (Hold Stretch for 4 Seconds),,1,306,76,4.29,category_estimate,,,,,,Triceps,,
Bodyweight Skulls,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Lying Side Laterals,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Alternating Plyo Lunges,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Curtsy Lunge,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Alternating Plyo Lunge,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
3. Machine Pullover,,1,272,68,3.81,fitclick_match,exact,1.0,Machine Pullovers,63,https://www.fitclick.com/exercises_Machine_Pullovers?eqID=63,Back,Latissimus Dorsi,
1b. 180 Degree Jump Turns,,1,408,102,5.71,strength_median_estimate,,,,,,,,
3b. Broad Jumps,,1,408,102,5.71,strength_median_estimate,,,,,,,,
5b. Lateral Bound,,1,408,102,5.71,strength_median_estimate,,,,,,,,
7. Incline Sit Up,,1,293,73,4.1,fitclick_match,fuzzy,0.87,Incline Sit-Ups,48,https://www.fitclick.com/exercises_Incline_Sit_Ups?eqID=48,Abdominals,Rectus Abdominis,
7. Incline Crunch,,1,357,89,5.0,category_estimate,,,,,,Abdominals,,
2. Lying Two-Arm Dumbbell Nosebreaker,alternate-lying-dumbbell-extension,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/alternate-lying-dumbbell-extension.html
Pec Minor Dip,,1,408,102,5.71,category_estimate,,,,,,Chest,,
Y-Raise,,1,357,89,5.0,fitclick_match,fuzzy_low,0.67,Incline Y Raise,5532,https://www.fitclick.com/exercises_Incline_Y_Raise?eqID=5532,Back,Latissimus Dorsi,
Dual Rope Tricep Extension,,1,306,76,4.29,category_estimate,,,,,,Triceps,,
Dual Rope Overhead Extension,,1,306,76,4.29,category_estimate,,,,,,Triceps,,
Single Arm Barbell Row,one-arm-bent-over-row,1,408,102,5.71,category_estimate,,,,,,Back,,https://www.muscleandstrength.com/exercises/one-arm-bent-over-row.html
Spider Bar Squats,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
A1. Inverted Leg Press,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Smith Machine Split Squat,,1,408,102,5.71,fitclick_match,fuzzy,0.75,Smith Machine Squats,96,https://www.fitclick.com/exercises_Smith_Machine_Squats?eqID=96,Thighs,Thighs,
"30 minute interval session: sprints, bike or other favorite mode:

  						2 Minute Warm-Up
  						5 intervals of 30 seconds of high intensity and 2 minutes of low intensity
  						3 minute cool-down",,1,408,102,5.71,category_estimate,,,,,,Cardio,,
"30 minute interval session: sprints, bike or other favorite mode:

  						2 Minute Warm-Up 
  						5 intervals of 30 seconds of high intensity and 2 minutes of low intensity 
  						3 minute cool-down",,1,408,102,5.71,category_estimate,,,,,,Cardio,,
4. Bodyweight Curtsey Lunge,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Machine Dip,,1,306,76,4.29,fitclick_match,fuzzy_low,0.67,Machine Triceps Dips,183,https://www.fitclick.com/exercises_Machine_Triceps_Dips?eqID=183,Triceps,Triceps,
3b. Treadmill Walk,,1,283,71,3.96,fitclick_match,exact,1.0,Treadmill Walk,2157,https://www.fitclick.com/exercises_Treadmill_Walk?eqID=2157,Cardio,Walking,
3c. Hamstring Bridge,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
3d. Treadmill Walk,,1,283,71,3.96,fitclick_match,exact,1.0,Treadmill Walk,2157,https://www.fitclick.com/exercises_Treadmill_Walk?eqID=2157,Cardio,Walking,
2b. Pistol Squat,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
2c. Booty Lunges,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
3a. Sled or Cable Pull Through,,1,272,68,3.81,fitclick_match,fuzzy_low,0.6,Cable Pull Through,889,https://www.fitclick.com/exercises_Cable_Pull_Through?eqID=889,Thighs,Gluteus Maximus,
3b. Stairmaster or Stairstepper,,1,408,102,5.71,strength_median_estimate,,,,,,,,
2b. Booty Bands,,1,408,102,5.71,strength_median_estimate,,,,,,,,
3a. Goblet Sumo Squat,,1,408,102,5.71,fitclick_match,fuzzy_low,0.67,Goblet Squat,2058,https://www.fitclick.com/exercises_Goblet_Squat?eqID=2058,Thighs,Quadriceps,
Calf Exercise,calves,1,238,60,3.33,category_estimate,,,,,,Calves,,https://www.muscleandstrength.com/exercises/calves
Pike Press,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Straddle Hop,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Glute/Ham Raise,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Burpee,,1,612,153,8.57,fitclick_match,exact,1.0,Burpees,618,https://www.fitclick.com/exercises_Burpees?eqID=618,Chest,Pectorals,
Sprint Interval,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Distance Run,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Shuttle Run,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Bench press: Warmup 10 reps of 50% 1 REP MAX. 4 sets of 2-3 reps 75-95% 1 REP MAX. Last set do your 1 REP MAX.,,1,408,102,5.71,category_estimate,,,,,,Chest,,
"Warmup. 6 sets total. First 4 sets, 2-3 reps 90% 1 REP MAX. 5th set 1 REP MAX, 6th set increase 1 REP MAX.",,1,408,102,5.71,strength_median_estimate,,,,,,,,
"- Ramp appropriately until you reach your work sets. Once reached, rest 3 minutes between work sets.",,1,408,102,5.71,strength_median_estimate,,,,,,,,
- Remember to make the trailing knee touch the floor to take advantage of the added ROM. Use a box no higher than 8 inches off the ground to start. Rest as long as needed between sets. (See video.),,1,408,102,5.71,strength_median_estimate,,,,,,,,
"- Focus on a bit more speed for this, and exclusively target the hamstrings by making sure they stay contracted and full of tension for the entire set. Rest as long as needed between sets.",,1,408,102,5.71,category_estimate,,,,,,Thighs,,
- Rest up to 3-4 minutes between rounds.,,1,408,102,5.71,strength_median_estimate,,,,,,,,
"- Rest 15 seconds between legs, and 2 minutes between rounds. (See video.)",,1,408,102,5.71,strength_median_estimate,,,,,,,,
- Rest 3 minutes between sets.,,1,408,102,5.71,strength_median_estimate,,,,,,,,
- Strides. Rest 2 minutes between sets.,,1,408,102,5.71,strength_median_estimate,,,,,,,,
"Sprint, Hill Sprint, Resisted Sprint (preferred if accessible) or Suicides, High Knees, Burpees, or Standing Long Jumps (if the sprints are inaccessible) followed by...collapse!",,1,408,102,5.71,category_estimate,,,,,,Cardio,,
10 Kettlebell Deadlift Jumps,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
10 Kettlebell Swings,,1,408,102,5.71,fitclick_match,fuzzy,0.87,Kettlebell Swing,4464,https://www.fitclick.com/exercises_Kettlebell_Swing?eqID=4464,Cardio,Drills/Plyometrics,
10 Kettlebell High Pulls,,1,408,102,5.71,strength_median_estimate,,,,,,,,
"Sprint, Hill Sprint, Resisted Sprint. If the sprints are not accessible, perform Suicides, High Knees, Burpees Variations, or Standing Long Jumps.",,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Collapse into a heap of flesh and bone!,,1,408,102,5.71,strength_median_estimate,,,,,,,,
2. Incline Dumbbell Iso Press,,1,408,102,5.71,fitclick_match,fuzzy,0.75,Incline Dumbbell Press,47,https://www.fitclick.com/exercises_Incline_Dumbbell_Press?eqID=47,Chest,Upper Pectorals,
1. Dynamic Warm Up,,1,717,179,10.04,fitclick_match,fuzzy_low,0.67,warm up,7299,https://www.fitclick.com/exercises_warm_up?eqID=7299,Cardio,Home Activities,
2. Mobility Work,,1,408,102,5.71,strength_median_estimate,,,,,,,,
1. Rack Pull,,1,408,102,5.71,fitclick_match,fuzzy_low,0.67,Barbell Rack Pull,5253,https://www.fitclick.com/exercises_Barbell_Rack_Pull?eqID=5253,Thighs,Gluteus Maximus,
6a. Alternating Toe Touch,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Seated Barbell Twist,seated-barbell-twist,1,323,81,4.52,fitclick_match,fuzzy,0.75,Seated Barbell Oblique Twists,6885,https://www.fitclick.com/exercises_Seated_Barbell_Oblique_Twists?eqID=6885,Abdominals,Rectus Abdominis,https://www.muscleandstrength.com/exercises/seated-barbell-twist.html
Standing Cable Hamstring Curl,standing-cable-hamstring-curl,1,340,85,4.76,fitclick_match,fuzzy_low,0.6,Standing Overhead Cable Curls,4801,https://www.fitclick.com/exercises_Standing_Overhead_Cable_Curls?eqID=4801,Biceps,Biceps,https://www.muscleandstrength.com/exercises/standing-cable-hamstring-curl.html
Banded Tibialis Raise,banded-tibialis-raise,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/banded-tibialis-raise
2. Circuit A,,1,408,102,5.71,strength_median_estimate,,,,,,,,
b. Med Ball Thruster Throws,,1,408,102,5.71,strength_median_estimate,,,,,,,,
c. Med Ball Slams,,1,408,102,5.71,strength_median_estimate,,,,,,,,
d. Treadmill Walk. 3mph @ 10% incline,,1,463,116,6.48,fitclick_match,fuzzy,0.8,Treadmill Walk: Incline 10%,857,https://www.fitclick.com/exercises_Treadmill_Walk_Incline_10_?eqID=857,Cardio,Fitness Machines,
3. Circuit B,,1,408,102,5.71,strength_median_estimate,,,,,,,,
a. Hamstring Bridge,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
1. Superset,,1,408,102,5.71,strength_median_estimate,,,,,,,,
e. Bike or Airdyne,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
3. Bike,,1,415,104,5.81,fitclick_match,exact,1.0,Bike,4331,https://www.fitclick.com/exercises_Bike?eqID=4331,Cardio,Cycling,
b. Stability Alternates,,1,408,102,5.71,strength_median_estimate,,,,,,,,
c. Hip Dips,,1,408,102,5.71,category_estimate,,,,,,Chest,,
d. Barbell Crunches,,1,238,60,3.33,fitclick_match,fuzzy,0.87,Ball Crunches,155,https://www.fitclick.com/exercises_Ball_Crunches?eqID=155,Abdominals,Rectus Abdominis,
e. Rest,,1,408,102,5.71,strength_median_estimate,,,,,,,,
1. Dumbbell Shoulder Iso-Press,,1,374,94,5.24,fitclick_match,fuzzy_low,0.6,Dumbbell Arnold Shoulder Press,2762,https://www.fitclick.com/exercises_Dumbbell_Arnold_Shoulder_Press?eqID=2762,Shoulders,Deltoids,
a. Shoulder Flys,,1,408,102,5.71,category_estimate,,,,,,Chest,,
b. Jump Rope,,1,408,102,5.71,fitclick_match,exact,1.0,Jump Rope,760,https://www.fitclick.com/exercises_Jump_Rope?eqID=760,Abdominals,Intercostals,
d. Jump Rope,,1,408,102,5.71,fitclick_match,exact,1.0,Jump Rope,760,https://www.fitclick.com/exercises_Jump_Rope?eqID=760,Abdominals,Intercostals,
f. Jump Rope,,1,408,102,5.71,fitclick_match,exact,1.0,Jump Rope,760,https://www.fitclick.com/exercises_Jump_Rope?eqID=760,Abdominals,Intercostals,
h. Jump Rope,,1,408,102,5.71,fitclick_match,fuzzy,0.87,Jump Rope,760,https://www.fitclick.com/exercises_Jump_Rope?eqID=760,Abdominals,Intercostals,
2. Triset,,1,408,102,5.71,strength_median_estimate,,,,,,,,
b. Jump Lunges,,1,408,102,5.71,fitclick_match,fuzzy,1.0,Lunge Jump,520,https://www.fitclick.com/exercises_Lunge_Jump?eqID=520,Thighs,Thighs,
c. Bike,,1,415,104,5.81,fitclick_match,exact,1.0,Bike,4331,https://www.fitclick.com/exercises_Bike?eqID=4331,Cardio,Cycling,
3. Core Circuit,,1,500,125,7.0,fitclick_match,fuzzy,0.87,Curves Circuit,3295,https://www.fitclick.com/exercises_Curves_Circuit?eqID=3295,Cardio,Other/Miscellaneous,
a. Walk Outs,,1,408,102,5.71,fitclick_match,fuzzy_low,0.67,Walk Out Pushups,5248,https://www.fitclick.com/exercises_Walk_Out_Pushups?eqID=5248,Chest,Pectorals,
b. Treadmill Speed Walk (15% Incline),,1,283,71,3.96,fitclick_match,fuzzy_low,0.67,Treadmill Walk,2157,https://www.fitclick.com/exercises_Treadmill_Walk?eqID=2157,Cardio,Walking,
c. Pikes,,1,408,102,5.71,strength_median_estimate,,,,,,,,
d. Treadmill Speed Walk (15% Incline),,1,283,71,3.96,fitclick_match,fuzzy_low,0.67,Treadmill Walk,2157,https://www.fitclick.com/exercises_Treadmill_Walk?eqID=2157,Cardio,Walking,
f. Treadmill Speed Walk (15% Incline),,1,283,71,3.96,fitclick_match,fuzzy_low,0.67,Treadmill Walk,2157,https://www.fitclick.com/exercises_Treadmill_Walk?eqID=2157,Cardio,Walking,
g. Jog,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
One Arm Upright Row,one-arm-dumbbell-upright-row,1,374,94,5.24,fitclick_match,fuzzy_low,0.6,Kettlebell One-Arm Row,6544,https://www.fitclick.com/exercises_Kettlebell_One_Arm_Row?eqID=6544,Back,Latissimus Dorsi,https://www.muscleandstrength.com/exercises/one-arm-dumbbell-upright-row.html
One Arm Kickback,one-arm-bent-over-dumbbell-kickback,1,272,68,3.81,fitclick_match,fuzzy,0.75,One-Arm Dumbbell Kickbacks,70,https://www.fitclick.com/exercises_One_Arm_Dumbbell_Kickbacks?eqID=70,Triceps,Triceps,https://www.muscleandstrength.com/exercises/one-arm-bent-over-dumbbell-kickback.html
"Heavy Legs (Power Squats, Quad Dominant Day)",,1,408,102,5.71,strength_median_estimate,,,,,,,,
Day 4 - Moderate Upper Body (Bench/Arm Dominant),,1,408,102,5.71,strength_median_estimate,,,,,,,,
"Day 5 - Heavy Back/Legs (Deadlifts, Back, Hamstrings, Squats)",,1,408,102,5.71,strength_median_estimate,,,,,,,,
"Day 6 -  Light Upper Body (Shoulders, Arms, Calves & Assistance)",,1,408,102,5.71,strength_median_estimate,,,,,,,,
Arm superset of your choice (If you have it in the tank),,1,408,102,5.71,strength_median_estimate,,,,,,,,
4. Single Arm Lat Pull Down,,1,374,94,5.24,fitclick_match,exact,1.0,Single-Arm Lat Pulldown,345,https://www.fitclick.com/exercises_Single_Arm_Lat_Pulldown?eqID=345,Back,Latissimus Dorsi,
1b. Burpees,,1,612,153,8.57,fitclick_match,exact,1.0,Burpees,618,https://www.fitclick.com/exercises_Burpees?eqID=618,Chest,Pectorals,
2b. Shadow Boxing Drill,,1,408,102,5.71,strength_median_estimate,,,,,,,,
5b. Running in Place,,1,853,213,11.95,fitclick_match,exact,1.0,running in place,7623,https://www.fitclick.com/exercises_running_in_place?eqID=7623,Cardio,Workout Programs/Videos,
2b. Jump Rope,jump-rope,1,408,102,5.71,fitclick_match,exact,1.0,Jump Rope,760,https://www.fitclick.com/exercises_Jump_Rope?eqID=760,Abdominals,Intercostals,https://www.muscleandstrength.com/exercises/jump-rope
3b. Jumping Jacks,,1,238,60,3.33,fitclick_match,exact,1.0,Jumping Jacks,309,https://www.fitclick.com/exercises_Jumping_Jacks?eqID=309,Cardio,Drills/Plyometrics,
4b. Mountain Climbers,,1,466,116,6.53,fitclick_match,exact,1.0,Mountain Climbers,422,https://www.fitclick.com/exercises_Mountain_Climbers?eqID=422,Abdominals,Rectus Abdominis,
5b. Stationary Bike,,1,497,124,6.96,fitclick_match,exact,1.0,Stationary Bike,1113,https://www.fitclick.com/exercises_Stationary_Bike?eqID=1113,Cardio,Cycling,
1b. Rowing Machine,,1,476,119,6.67,fitclick_match,exact,1.0,Rowing Machine,212,https://www.fitclick.com/exercises_Rowing_Machine?eqID=212,Cardio,Fitness Machines,
2b. Battle Rope Slams,power-slam-battle-rope,1,913,228,12.79,fitclick_match,fuzzy_low,0.67,Battle ropes,8747,https://www.fitclick.com/exercises_Battle_ropes?eqID=8747,Cardio,Other/Miscellaneous,https://www.muscleandstrength.com/exercises/power-slam-battle-rope
4b. Shadow Boxing,,1,408,102,5.71,strength_median_estimate,,,,,,,,
5b. Burpees,,1,612,153,8.57,fitclick_match,exact,1.0,Burpees,618,https://www.fitclick.com/exercises_Burpees?eqID=618,Chest,Pectorals,
Smith Alternating Reverse Lunge,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
7. ATG Squat,deep-squat,1,408,102,5.71,category_estimate,,,,,,Thighs,,https://www.muscleandstrength.com/exercises/deep-squat.html
7. Nordic Hamstring Curl,nordic-hamstring-curl-bodyweight,1,2,0,0.03,fitclick_match,fuzzy_low,0.67,Hamstring Curl,2992,https://www.fitclick.com/exercises_Hamstring_Curl?eqID=2992,Cardio,Rehabilitation Exercises,https://www.muscleandstrength.com/exercises/nordic-hamstring-curl-bodyweight
"""Must Have"" Shoulders Exercises",,1,344,86,4.82,category_estimate,,,,,,Shoulders,,
Landmine Rotation,landmine-rotation,1,408,102,5.71,strength_median_estimate,,,,,,,,https://www.muscleandstrength.com/exercises/landmine-rotation
Zercher Squat,zerchers-squat,1,408,102,5.71,category_estimate,,,,,,Thighs,,https://www.muscleandstrength.com/exercises/zerchers-squat.html
Tabata Cardio,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
B1: TRX Row,,1,408,102,5.71,category_estimate,,,,,,Back,,
A2: Rear Delt Rope Pull,,1,344,86,4.82,category_estimate,,,,,,Shoulders,,
B1: TRX Curls,,1,344,86,4.82,category_estimate,,,,,,Biceps,,
"Sled Pull or Drag, or Farmer's Walk",reverse-sled-drag,1,408,102,5.71,category_estimate,,,,,,Cardio,,https://www.muscleandstrength.com/exercises/reverse-sled-drag
Timed Shuttle Run (at least 10 yards),,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Short sprint,,1,408,102,5.71,category_estimate,,,,,,Cardio,,
Alternating Barbell Lunge,,1,510,128,7.14,fitclick_match,fuzzy_low,0.67,Barbell Lunges,5,https://www.fitclick.com/exercises_Barbell_Lunges?eqID=5,Thighs,Thighs,
C1. Long Jumps,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Heavy Squat Day,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Full-Body Days,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Dynamic Squat Day,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
Warm-up & Mobility,,1,717,179,10.04,fitclick_match,fuzzy_low,0.67,warm up,7299,https://www.fitclick.com/exercises_warm_up?eqID=7299,Cardio,Home Activities,
4b. Spider Curls,spider-curl,1,272,68,3.81,fitclick_match,fuzzy_low,0.67,Barbell Spider Curls,5170,https://www.fitclick.com/exercises_Barbell_Spider_Curls?eqID=5170,Biceps,Biceps,https://www.muscleandstrength.com/exercises/spider-curl.html
Power Clean - Warm Up Sets,,1,408,102,5.71,strength_median_estimate,,,,,,,,
One-Arm Dumbbell Triceps Ext,one-arm-pronated-dumbbell-extension,1,306,76,4.29,category_estimate,,,,,,Triceps,,https://www.muscleandstrength.com/exercises/one-arm-pronated-dumbbell-extension.html
Cable Abductor Raise,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Decline Hammer Strength Machine Press,,1,408,102,5.71,fitclick_match,fuzzy,0.8,Hammer Strength Decline Press,2464,https://www.fitclick.com/exercises_Hammer_Strength_Decline_Press?eqID=2464,Chest,Pectorals,
Skater Jumps,,1,408,102,5.71,strength_median_estimate,,,,,,,,
Bodysaw Plank,,1,357,89,5.0,category_estimate,,,,,,Abdominals,,
Lying Leg Drop,,1,493,123,6.9,fitclick_match,exact,1.0,Lying Leg Drops,6549,https://www.fitclick.com/exercises_Lying_Leg_Drops?eqID=6549,Abdominals,Rectus Abdominis,
Sprints,,1,544,136,7.62,fitclick_match,exact,1.0,Sprints,1177,https://www.fitclick.com/exercises_Sprints?eqID=1177,Cardio,Running,
Cable Pull Through w/Rope,,1,272,68,3.81,fitclick_match,fuzzy_low,0.6,Cable Pull Through,889,https://www.fitclick.com/exercises_Cable_Pull_Through?eqID=889,Thighs,Gluteus Maximus,
Leg Curls w/ Exercise Ball 4,,1,408,102,5.71,category_estimate,,,,,,Thighs,,
